FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
21490,18.852,21.888
21533,18.85,20.531
21576,17.734,20.972
21619,19.784,19.493
21662,18.465,19.854
21705,19.159,20.914
21749,18.375,21.077
21792,18.163,20.133
21835,19.518,20.117
21878,19.389,19.318
21921,16.772,21.021
21964,18.378,20.243
22007,17.853,19.294
